"ID;""RegioVanVestiging"";""RegioVanVertrek"";""Perioden"";""TussenGemeentenVerhuisdePersonen_1"""
"195605;""CR34  "";""CR34  "";""2016JJ00"";""    7664"""
"195606;""CR34  "";""CR34  "";""2017JJ00"";""    7917"""
"195607;""CR34  "";""CR34  "";""2018JJ00"";""    7681"""
"195608;""CR34  "";""CR35  "";""2011JJ00"";""    1699"""
"195609;""CR34  "";""CR35  "";""2012JJ00"";""    1711"""
"195610;""CR34  "";""CR35  "";""2013JJ00"";""    1936"""
"195611;""CR34  "";""CR35  "";""2014JJ00"";""    1970"""
"195612;""CR34  "";""CR35  "";""2015JJ00"";""    2031"""
"195613;""CR34  "";""CR35  "";""2016JJ00"";""    1997"""
"195614;""CR34  "";""CR35  "";""2017JJ00"";""    2064"""
"195615;""CR34  "";""CR35  "";""2018JJ00"";""    2092"""
"195616;""CR34  "";""CR36  "";""2011JJ00"";""    1311"""
"195617;""CR34  "";""CR36  "";""2012JJ00"";""    1417"""
"195618;""CR34  "";""CR36  "";""2013JJ00"";""    1484"""
"195619;""CR34  "";""CR36  "";""2014JJ00"";""    1474"""
"195620;""CR34  "";""CR36  "";""2015JJ00"";""    1503"""
"195621;""CR34  "";""CR36  "";""2016JJ00"";""    1734"""
"195622;""CR34  "";""CR36  "";""2017JJ00"";""    1697"""
"195623;""CR34  "";""CR36  "";""2018JJ00"";""    1477"""
"195624;""CR34  "";""CR37  "";""2011JJ00"";""     252"""
"195625;""CR34  "";""CR37  "";""2012JJ00"";""     242"""
"195626;""CR34  "";""CR37  "";""2013JJ00"";""     254"""
"195627;""CR34  "";""CR37  "";""2014JJ00"";""     363"""
"195628;""CR34  "";""CR37  "";""2015JJ00"";""     295"""
"195629;""CR34  "";""CR37  "";""2016JJ00"";""     277"""
"195630;""CR34  "";""CR37  "";""2017JJ00"";""     262"""
"195631;""CR34  "";""CR37  "";""2018JJ00"";""     251"""
"195632;""CR34  "";""CR38  "";""2011JJ00"";""     186"""
"195633;""CR34  "";""CR38  "";""2012JJ00"";""     207"""
"195634;""CR34  "";""CR38  "";""2013JJ00"";""     209"""
"195635;""CR34  "";""CR38  "";""2014JJ00"";""     231"""
"195636;""CR34  "";""CR38  "";""2015JJ00"";""     173"""
"195637;""CR34  "";""CR38  "";""2016JJ00"";""     197"""
"195638;""CR34  "";""CR38  "";""2017JJ00"";""     230"""
"195639;""CR34  "";""CR38  "";""2018JJ00"";""     211"""
"195640;""CR34  "";""CR39  "";""2011JJ00"";""     513"""
"195641;""CR34  "";""CR39  "";""2012JJ00"";""     495"""
"195642;""CR34  "";""CR39  "";""2013JJ00"";""     479"""
"195643;""CR34  "";""CR39  "";""2014JJ00"";""     434"""
"195644;""CR34  "";""CR39  "";""2015JJ00"";""     494"""
"195645;""CR34  "";""CR39  "";""2016JJ00"";""     419"""
"195646;""CR34  "";""CR39  "";""2017JJ00"";""     469"""
"195647;""CR34  "";""CR39  "";""2018JJ00"";""     469"""
"195648;""CR34  "";""CR40  "";""2011JJ00"";""     121"""
"195649;""CR34  "";""CR40  "";""2012JJ00"";""     106"""
"195650;""CR34  "";""CR40  "";""2013JJ00"";""     125"""
"195651;""CR34  "";""CR40  "";""2014JJ00"";""     169"""
"195652;""CR34  "";""CR40  "";""2015JJ00"";""     125"""
"195653;""CR34  "";""CR40  "";""2016JJ00"";""     122"""
"195654;""CR34  "";""CR40  "";""2017JJ00"";""     129"""
"195655;""CR34  "";""CR40  "";""2018JJ00"";""     103"""
"199240;""CR35  "";""CR01  "";""2011JJ00"";""      69"""
"199241;""CR35  "";""CR01  "";""2012JJ00"";""      42"""
"199242;""CR35  "";""CR01  "";""2013JJ00"";""      26"""
"199243;""CR35  "";""CR01  "";""2014JJ00"";""      87"""
"199244;""CR35  "";""CR01  "";""2015JJ00"";""     173"""
"199245;""CR35  "";""CR01  "";""2016JJ00"";""     163"""
"199246;""CR35  "";""CR01  "";""2017JJ00"";""      49"""
"199247;""CR35  "";""CR01  "";""2018JJ00"";""     394"""
"199248;""CR35  "";""CR02  "";""2011JJ00"";""      18"""
"199249;""CR35  "";""CR02  "";""2012JJ00"";""       8"""
"199250;""CR35  "";""CR02  "";""2013JJ00"";""       8"""
"199251;""CR35  "";""CR02  "";""2014JJ00"";""      17"""
"199252;""CR35  "";""CR02  "";""2015JJ00"";""       7"""
"199253;""CR35  "";""CR02  "";""2016JJ00"";""       9"""
"199254;""CR35  "";""CR02  "";""2017JJ00"";""       3"""
"199255;""CR35  "";""CR02  "";""2018JJ00"";""       2"""
"199256;""CR35  "";""CR03  "";""2011JJ00"";""      89"""
"199257;""CR35  "";""CR03  "";""2012JJ00"";""      76"""
"199258;""CR35  "";""CR03  "";""2013JJ00"";""     106"""
"199259;""CR35  "";""CR03  "";""2014JJ00"";""      84"""
"199260;""CR35  "";""CR03  "";""2015JJ00"";""      85"""
"199261;""CR35  "";""CR03  "";""2016JJ00"";""      92"""
"199262;""CR35  "";""CR03  "";""2017JJ00"";""     100"""
"199263;""CR35  "";""CR03  "";""2018JJ00"";""      72"""
"199264;""CR35  "";""CR04  "";""2011JJ00"";""      94"""
"199265;""CR35  "";""CR04  "";""2012JJ00"";""      71"""
"199266;""CR35  "";""CR04  "";""2013JJ00"";""      82"""
"199267;""CR35  "";""CR04  "";""2014JJ00"";""      51"""
"199268;""CR35  "";""CR04  "";""2015JJ00"";""      59"""
"199269;""CR35  "";""CR04  "";""2016JJ00"";""      52"""
"199270;""CR35  "";""CR04  "";""2017JJ00"";""      53"""
"199271;""CR35  "";""CR04  "";""2018JJ00"";""      69"""
"199272;""CR35  "";""CR05  "";""2011JJ00"";""      11"""
"199273;""CR35  "";""CR05  "";""2012JJ00"";""       5"""
"199274;""CR35  "";""CR05  "";""2013JJ00"";""       9"""
"199275;""CR35  "";""CR05  "";""2014JJ00"";""      15"""
"199276;""CR35  "";""CR05  "";""2015JJ00"";""      12"""
"199277;""CR35  "";""CR05  "";""2016JJ00"";""      17"""
"199278;""CR35  "";""CR05  "";""2017JJ00"";""      34"""
"199279;""CR35  "";""CR05  "";""2018JJ00"";""      27"""
"199280;""CR35  "";""CR06  "";""2011JJ00"";""      27"""
"199281;""CR35  "";""CR06  "";""2012JJ00"";""      29"""
"199282;""CR35  "";""CR06  "";""2013JJ00"";""      26"""
"199283;""CR35  "";""CR06  "";""2014JJ00"";""      26"""
"199284;""CR35  "";""CR06  "";""2015JJ00"";""      25"""
"199285;""CR35  "";""CR06  "";""2016JJ00"";""      35"""
"199286;""CR35  "";""CR06  "";""2017JJ00"";""      18"""
"199287;""CR35  "";""CR06  "";""2018JJ00"";""      28"""
"199288;""CR35  "";""CR07  "";""2011JJ00"";""      35"""
"199289;""CR35  "";""CR07  "";""2012JJ00"";""      49"""
"199290;""CR35  "";""CR07  "";""2013JJ00"";""      35"""
"199291;""CR35  "";""CR07  "";""2014JJ00"";""      31"""
"199292;""CR35  "";""CR07  "";""2015JJ00"";""      41"""
"199293;""CR35  "";""CR07  "";""2016JJ00"";""     378"""
"199294;""CR35  "";""CR07  "";""2017JJ00"";""     756"""
"199295;""CR35  "";""CR07  "";""2018JJ00"";""     107"""
"199296;""CR35  "";""CR08  "";""2011JJ00"";""      56"""
"199297;""CR35  "";""CR08  "";""2012JJ00"";""      58"""
"199298;""CR35  "";""CR08  "";""2013JJ00"";""      17"""
"199299;""CR35  "";""CR08  "";""2014JJ00"";""      47"""
"199300;""CR35  "";""CR08  "";""2015JJ00"";""      27"""
"199301;""CR35  "";""CR08  "";""2016JJ00"";""      41"""
"199302;""CR35  "";""CR08  "";""2017JJ00"";""      44"""
"199303;""CR35  "";""CR08  "";""2018JJ00"";""      29"""
"199304;""CR35  "";""CR09  "";""2011JJ00"";""      23"""
"199305;""CR35  "";""CR09  "";""2012JJ00"";""      30"""
"199306;""CR35  "";""CR09  "";""2013JJ00"";""      28"""
"199307;""CR35  "";""CR09  "";""2014JJ00"";""      11"""
"199308;""CR35  "";""CR09  "";""2015JJ00"";""      21"""
"199309;""CR35  "";""CR09  "";""2016JJ00"";""      40"""
"199310;""CR35  "";""CR09  "";""2017JJ00"";""      24"""
"199311;""CR35  "";""CR09  "";""2018JJ00"";""      20"""
"199312;""CR35  "";""CR10  "";""2011JJ00"";""      76"""
"199313;""CR35  "";""CR10  "";""2012JJ00"";""      61"""
"199314;""CR35  "";""CR10  "";""2013JJ00"";""      78"""
"199315;""CR35  "";""CR10  "";""2014JJ00"";""      58"""
"199316;""CR35  "";""CR10  "";""2015JJ00"";""     109"""
"199317;""CR35  "";""CR10  "";""2016JJ00"";""      79"""
"199318;""CR35  "";""CR10  "";""2017JJ00"";""     100"""
"199319;""CR35  "";""CR10  "";""2018JJ00"";""      68"""
"199320;""CR35  "";""CR11  "";""2011JJ00"";""      59"""
"199321;""CR35  "";""CR11  "";""2012JJ00"";""      41"""
"199322;""CR35  "";""CR11  "";""2013JJ00"";""      44"""
"199323;""CR35  "";""CR11  "";""2014JJ00"";""      48"""
"199324;""CR35  "";""CR11  "";""2015JJ00"";""      49"""
"199325;""CR35  "";""CR11  "";""2016JJ00"";""      68"""
"199326;""CR35  "";""CR11  "";""2017JJ00"";""      55"""
"199327;""CR35  "";""CR11  "";""2018JJ00"";""      37"""
"199328;""CR35  "";""CR12  "";""2011JJ00"";""     141"""
"199329;""CR35  "";""CR12  "";""2012JJ00"";""     132"""
"199330;""CR35  "";""CR12  "";""2013JJ00"";""     167"""
"199331;""CR35  "";""CR12  "";""2014JJ00"";""     139"""
"199332;""CR35  "";""CR12  "";""2015JJ00"";""     134"""
"199333;""CR35  "";""CR12  "";""2016JJ00"";""     145"""
"199334;""CR35  "";""CR12  "";""2017JJ00"";""     139"""
"199335;""CR35  "";""CR12  "";""2018JJ00"";""     137"""
"199336;""CR35  "";""CR13  "";""2011JJ00"";""     222"""
"199337;""CR35  "";""CR13  "";""2012JJ00"";""     227"""
"199338;""CR35  "";""CR13  "";""2013JJ00"";""     260"""
"199339;""CR35  "";""CR13  "";""2014JJ00"";""     273"""
"199340;""CR35  "";""CR13  "";""2015JJ00"";""     255"""
"199341;""CR35  "";""CR13  "";""2016JJ00"";""     302"""
"199342;""CR35  "";""CR13  "";""2017JJ00"";""     279"""
"199343;""CR35  "";""CR13  "";""2018JJ00"";""     318"""
"199344;""CR35  "";""CR14  "";""2011JJ00"";""     150"""
"199345;""CR35  "";""CR14  "";""2012JJ00"";""     164"""
"199346;""CR35  "";""CR14  "";""2013JJ00"";""      92"""
"199347;""CR35  "";""CR14  "";""2014JJ00"";""     134"""
"199348;""CR35  "";""CR14  "";""2015JJ00"";""     157"""
"199349;""CR35  "";""CR14  "";""2016JJ00"";""     182"""
"199350;""CR35  "";""CR14  "";""2017JJ00"";""     197"""
"199351;""CR35  "";""CR14  "";""2018JJ00"";""     180"""
"199352;""CR35  "";""CR15  "";""2011JJ00"";""    1537"""
"199353;""CR35  "";""CR15  "";""2012JJ00"";""    1615"""
"199354;""CR35  "";""CR15  "";""2013JJ00"";""    1497"""
"199355;""CR35  "";""CR15  "";""2014JJ00"";""    1615"""
"199356;""CR35  "";""CR15  "";""2015JJ00"";""    1786"""
"199357;""CR35  "";""CR15  "";""2016JJ00"";""    1897"""
"199358;""CR35  "";""CR15  "";""2017JJ00"";""    2272"""
"199359;""CR35  "";""CR15  "";""2018JJ00"";""    2068"""
"199360;""CR35  "";""CR16  "";""2011JJ00"";""     573"""
"199361;""CR35  "";""CR16  "";""2012JJ00"";""     561"""
"199362;""CR35  "";""CR16  "";""2013JJ00"";""     639"""
"199363;""CR35  "";""CR16  "";""2014JJ00"";""     649"""
"199364;""CR35  "";""CR16  "";""2015JJ00"";""     779"""
"199365;""CR35  "";""CR16  "";""2016JJ00"";""     822"""
"199366;""CR35  "";""CR16  "";""2017JJ00"";""     910"""
"199367;""CR35  "";""CR16  "";""2018JJ00"";""     856"""
"199368;""CR35  "";""CR17  "";""2011JJ00"";""     820"""
"199369;""CR35  "";""CR17  "";""2012JJ00"";""     853"""
"199370;""CR35  "";""CR17  "";""2013JJ00"";""     820"""
"199371;""CR35  "";""CR17  "";""2014JJ00"";""     874"""
"199372;""CR35  "";""CR17  "";""2015JJ00"";""     909"""
"199373;""CR35  "";""CR17  "";""2016JJ00"";""     992"""
"199374;""CR35  "";""CR17  "";""2017JJ00"";""    1102"""
"199375;""CR35  "";""CR17  "";""2018JJ00"";""    1099"""
"199376;""CR35  "";""CR18  "";""2011JJ00"";""      81"""
"199377;""CR35  "";""CR18  "";""2012JJ00"";""      71"""
"199378;""CR35  "";""CR18  "";""2013JJ00"";""      82"""
"199379;""CR35  "";""CR18  "";""2014JJ00"";""      63"""
"199380;""CR35  "";""CR18  "";""2015JJ00"";""      70"""
"199381;""CR35  "";""CR18  "";""2016JJ00"";""      52"""
"199382;""CR35  "";""CR18  "";""2017JJ00"";""      81"""
"199383;""CR35  "";""CR18  "";""2018JJ00"";""      86"""
"199384;""CR35  "";""CR19  "";""2011JJ00"";""      51"""
"199385;""CR35  "";""CR19  "";""2012JJ00"";""      30"""
"199386;""CR35  "";""CR19  "";""2013JJ00"";""      44"""
"199387;""CR35  "";""CR19  "";""2014JJ00"";""      47"""
"199388;""CR35  "";""CR19  "";""2015JJ00"";""      60"""
"199389;""CR35  "";""CR19  "";""2016JJ00"";""      76"""
"199390;""CR35  "";""CR19  "";""2017JJ00"";""      39"""
"199391;""CR35  "";""CR19  "";""2018JJ00"";""      55"""
"199392;""CR35  "";""CR20  "";""2011JJ00"";""      26"""
"199393;""CR35  "";""CR20  "";""2012JJ00"";""      23"""
"199394;""CR35  "";""CR20  "";""2013JJ00"";""      38"""
"199395;""CR35  "";""CR20  "";""2014JJ00"";""      41"""
"199396;""CR35  "";""CR20  "";""2015JJ00"";""      35"""
"199397;""CR35  "";""CR20  "";""2016JJ00"";""      36"""
"199398;""CR35  "";""CR20  "";""2017JJ00"";""      35"""
"199399;""CR35  "";""CR20  "";""2018JJ00"";""      47"""
"199400;""CR35  "";""CR21  "";""2011JJ00"";""      76"""
"199401;""CR35  "";""CR21  "";""2012JJ00"";""      66"""
"199402;""CR35  "";""CR21  "";""2013JJ00"";""      68"""
"199403;""CR35  "";""CR21  "";""2014JJ00"";""      80"""
"199404;""CR35  "";""CR21  "";""2015JJ00"";""      64"""
"199405;""CR35  "";""CR21  "";""2016JJ00"";""      73"""
"199406;""CR35  "";""CR21  "";""2017JJ00"";""      76"""
"199407;""CR35  "";""CR21  "";""2018JJ00"";""      70"""
"199408;""CR35  "";""CR22  "";""2011JJ00"";""      23"""
"199409;""CR35  "";""CR22  "";""2012JJ00"";""      24"""
"199410;""CR35  "";""CR22  "";""2013JJ00"";""      29"""
"199411;""CR35  "";""CR22  "";""2014JJ00"";""      62"""
"199412;""CR35  "";""CR22  "";""2015JJ00"";""      24"""
"199413;""CR35  "";""CR22  "";""2016JJ00"";""      35"""
"199414;""CR35  "";""CR22  "";""2017JJ00"";""      33"""
"199415;""CR35  "";""CR22  "";""2018JJ00"";""      44"""
"199416;""CR35  "";""CR23  "";""2011JJ00"";""     527"""
"199417;""CR35  "";""CR23  "";""2012JJ00"";""     563"""
"199418;""CR35  "";""CR23  "";""2013JJ00"";""     540"""
"199419;""CR35  "";""CR23  "";""2014JJ00"";""     668"""
"199420;""CR35  "";""CR23  "";""2015JJ00"";""     761"""
"199421;""CR35  "";""CR23  "";""2016JJ00"";""     732"""
"199422;""CR35  "";""CR23  "";""2017JJ00"";""     772"""
"199423;""CR35  "";""CR23  "";""2018JJ00"";""     798"""
"199424;""CR35  "";""CR24  "";""2011JJ00"";""      76"""
"199425;""CR35  "";""CR24  "";""2012JJ00"";""      88"""
"199426;""CR35  "";""CR24  "";""2013JJ00"";""      77"""
"199427;""CR35  "";""CR24  "";""2014JJ00"";""      71"""
"199428;""CR35  "";""CR24  "";""2015JJ00"";""     106"""
"199429;""CR35  "";""CR24  "";""2016JJ00"";""      85"""
"199430;""CR35  "";""CR24  "";""2017JJ00"";""     125"""
"199431;""CR35  "";""CR24  "";""2018JJ00"";""      86"""
"199432;""CR35  "";""CR25  "";""2011JJ00"";""     126"""
"199433;""CR35  "";""CR25  "";""2012JJ00"";""      93"""
"199434;""CR35  "";""CR25  "";""2013JJ00"";""     102"""
"199435;""CR35  "";""CR25  "";""2014JJ00"";""     105"""
"199436;""CR35  "";""CR25  "";""2015JJ00"";""     105"""
"199437;""CR35  "";""CR25  "";""2016JJ00"";""     132"""
"199438;""CR35  "";""CR25  "";""2017JJ00"";""     123"""
"199439;""CR35  "";""CR25  "";""2018JJ00"";""     104"""
"199440;""CR35  "";""CR26  "";""2011JJ00"";""     259"""
"199441;""CR35  "";""CR26  "";""2012JJ00"";""     258"""
"199442;""CR35  "";""CR26  "";""2013JJ00"";""     297"""
"199443;""CR35  "";""CR26  "";""2014JJ00"";""     293"""
"199444;""CR35  "";""CR26  "";""2015JJ00"";""     299"""
"199445;""CR35  "";""CR26  "";""2016JJ00"";""     281"""
"199446;""CR35  "";""CR26  "";""2017JJ00"";""     331"""
"199447;""CR35  "";""CR26  "";""2018JJ00"";""     360"""
"199448;""CR35  "";""CR27  "";""2011JJ00"";""      64"""
"199449;""CR35  "";""CR27  "";""2012JJ00"";""      75"""
"199450;""CR35  "";""CR27  "";""2013JJ00"";""      87"""
"199451;""CR35  "";""CR27  "";""2014JJ00"";""      79"""
"199452;""CR35  "";""CR27  "";""2015JJ00"";""      64"""
"199453;""CR35  "";""CR27  "";""2016JJ00"";""      67"""
"199454;""CR35  "";""CR27  "";""2017JJ00"";""      92"""
"199455;""CR35  "";""CR27  "";""2018JJ00"";""      81"""
"199456;""CR35  "";""CR28  "";""2011JJ00"";""      97"""
"199457;""CR35  "";""CR28  "";""2012JJ00"";""      72"""
"199458;""CR35  "";""CR28  "";""2013JJ00"";""      69"""
"199459;""CR35  "";""CR28  "";""2014JJ00"";""      76"""
"199460;""CR35  "";""CR28  "";""2015JJ00"";""      84"""
"199461;""CR35  "";""CR28  "";""2016JJ00"";""      76"""
"199462;""CR35  "";""CR28  "";""2017JJ00"";""      93"""
"199463;""CR35  "";""CR28  "";""2018JJ00"";""      95"""
"199464;""CR35  "";""CR29  "";""2011JJ00"";""     418"""
"199465;""CR35  "";""CR29  "";""2012JJ00"";""     397"""
"199466;""CR35  "";""CR29  "";""2013JJ00"";""     453"""
"199467;""CR35  "";""CR29  "";""2014JJ00"";""     371"""
"199468;""CR35  "";""CR29  "";""2015JJ00"";""     427"""
"199469;""CR35  "";""CR29  "";""2016JJ00"";""     429"""
"199470;""CR35  "";""CR29  "";""2017JJ00"";""     531"""
"199471;""CR35  "";""CR29  "";""2018JJ00"";""     501"""
"199472;""CR35  "";""CR30  "";""2011JJ00"";""     138"""
"199473;""CR35  "";""CR30  "";""2012JJ00"";""     120"""
"199474;""CR35  "";""CR30  "";""2013JJ00"";""     147"""
"199475;""CR35  "";""CR30  "";""2014JJ00"";""     156"""
"199476;""CR35  "";""CR30  "";""2015JJ00"";""     167"""
"199477;""CR35  "";""CR30  "";""2016JJ00"";""     153"""
"199478;""CR35  "";""CR30  "";""2017JJ00"";""     191"""
"199479;""CR35  "";""CR30  "";""2018JJ00"";""     193"""
"199480;""CR35  "";""CR31  "";""2011JJ00"";""      42"""
"199481;""CR35  "";""CR31  "";""2012JJ00"";""      39"""
"199482;""CR35  "";""CR31  "";""2013JJ00"";""      43"""
"199483;""CR35  "";""CR31  "";""2014JJ00"";""      51"""
"199484;""CR35  "";""CR31  "";""2015JJ00"";""      41"""
"199485;""CR35  "";""CR31  "";""2016JJ00"";""      42"""
"199486;""CR35  "";""CR31  "";""2017JJ00"";""      51"""
"199487;""CR35  "";""CR31  "";""2018JJ00"";""      43"""
"199488;""CR35  "";""CR32  "";""2011JJ00"";""     159"""
"199489;""CR35  "";""CR32  "";""2012JJ00"";""     149"""
"199490;""CR35  "";""CR32  "";""2013JJ00"";""     109"""
"199491;""CR35  "";""CR32  "";""2014JJ00"";""     107"""
"199492;""CR35  "";""CR32  "";""2015JJ00"";""     126"""
"199493;""CR35  "";""CR32  "";""2016JJ00"";""     126"""
"199494;""CR35  "";""CR32  "";""2017JJ00"";""     155"""
"199495;""CR35  "";""CR32  "";""2018JJ00"";""     127"""
"199496;""CR35  "";""CR33  "";""2011JJ00"";""     634"""
"199497;""CR35  "";""CR33  "";""2012JJ00"";""     665"""
"199498;""CR35  "";""CR33  "";""2013JJ00"";""     615"""
"199499;""CR35  "";""CR33  "";""2014JJ00"";""     631"""
"199500;""CR35  "";""CR33  "";""2015JJ00"";""     737"""
"199501;""CR35  "";""CR33  "";""2016JJ00"";""     678"""
"199502;""CR35  "";""CR33  "";""2017JJ00"";""     720"""
"199503;""CR35  "";""CR33  "";""2018JJ00"";""     734"""
"199504;""CR35  "";""CR34  "";""2011JJ00"";""    1525"""
"199505;""CR35  "";""CR34  "";""2012JJ00"";""    1701"""
"199506;""CR35  "";""CR34  "";""2013JJ00"";""    1706"""
"199507;""CR35  "";""CR34  "";""2014JJ00"";""    1836"""
"199508;""CR35  "";""CR34  "";""2015JJ00"";""    1799"""
"199509;""CR35  "";""CR34  "";""2016JJ00"";""    2302"""
"199510;""CR35  "";""CR34  "";""2017JJ00"";""    2233"""
"199511;""CR35  "";""CR34  "";""2018JJ00"";""    2137"""
"199512;""CR35  "";""CR35  "";""2011JJ00"";""    8911"""
"199513;""CR35  "";""CR35  "";""2012JJ00"";""    9435"""
"199514;""CR35  "";""CR35  "";""2013JJ00"";""    9323"""
"199515;""CR35  "";""CR35  "";""2014JJ00"";""   10330"""
"199516;""CR35  "";""CR35  "";""2015JJ00"";""   11113"""
"199517;""CR35  "";""CR35  "";""2016JJ00"";""   11538"""
"199518;""CR35  "";""CR35  "";""2017JJ00"";""   12075"""
"199519;""CR35  "";""CR35  "";""2018JJ00"";""   11687"""
"199520;""CR35  "";""CR36  "";""2011JJ00"";""    1937"""
"199521;""CR35  "";""CR36  "";""2012JJ00"";""    1938"""
"199522;""CR35  "";""CR36  "";""2013JJ00"";""    1979"""
"199523;""CR35  "";""CR36  "";""2014JJ00"";""    2232"""
"199524;""CR35  "";""CR36  "";""2015JJ00"";""    2413"""
"199525;""CR35  "";""CR36  "";""2016JJ00"";""    3206"""
"199526;""CR35  "";""CR36  "";""2017JJ00"";""    2781"""
"199527;""CR35  "";""CR36  "";""2018JJ00"";""    2718"""
"199528;""CR35  "";""CR37  "";""2011JJ00"";""     575"""
"199529;""CR35  "";""CR37  "";""2012JJ00"";""     605"""
"199530;""CR35  "";""CR37  "";""2013JJ00"";""     662"""
"199531;""CR35  "";""CR37  "";""2014JJ00"";""     604"""
"199532;""CR35  "";""CR37  "";""2015JJ00"";""     674"""
"199533;""CR35  "";""CR37  "";""2016JJ00"";""     821"""
"199534;""CR35  "";""CR37  "";""2017JJ00"";""     885"""
"199535;""CR35  "";""CR37  "";""2018JJ00"";""     891"""
"199536;""CR35  "";""CR38  "";""2011JJ00"";""     220"""
"199537;""CR35  "";""CR38  "";""2012JJ00"";""     248"""
"199538;""CR35  "";""CR38  "";""2013JJ00"";""     176"""
"199539;""CR35  "";""CR38  "";""2014JJ00"";""     213"""
"199540;""CR35  "";""CR38  "";""2015JJ00"";""     218"""
"199541;""CR35  "";""CR38  "";""2016JJ00"";""     242"""
"199542;""CR35  "";""CR38  "";""2017JJ00"";""     281"""
"199543;""CR35  "";""CR38  "";""2018JJ00"";""     278"""
